TITLE="mean" 
Variables="X","Y","Z","VX","VY","VZ"
ZONE T="0", I=289, J=214, SOLUTIONTIME=0
31.4925 -12.825 35.0 255.441794795 -5.93408668039 2.59875779299
31.8259 -12.825 35.0 255.315278278 -5.63412678979 2.58355039824
32.1593 -12.825 35.0 255.486504505 -5.63865987518 2.55468624832
32.4927 -12.825 35.0 255.496234234 -5.86324461487 2.61148754493
32.8261 -12.825 35.0 255.484824825 -6.09911425746 2.90304056106
33.1596 -12.825 35.0 255.684734735 -6.25208267909 2.89869210113
33.493 -12.825 35.0 255.678191191 -6.08180576997 2.75009077858
33.8264 -12.825 35.0 255.781081081 -5.73697146817 2.58290801772
34.1598 -12.825 35.0 255.752018018 -5.54223519834 2.44987189449
34.4932 -12.825 35.0 255.717408408 -5.54574112983 2.44299453249
34.8266 -12.825 35.0 255.765254254 -5.94323089439 2.37203561866
35.16 -12.825 35.0 255.77046046 -6.31970458384 2.56271220628
35.4934 -12.825 35.0 255.761237237 -6.34502305278 2.7136431985
35.8269 -12.825 35.0 255.892286286 -6.19257429399 2.6875882028
36.1603 -12.825 35.0 255.854115115 -5.63019903054 2.51627108158
36.4937 -12.825 35.0 255.951038038 -5.22084876641 2.26705802604
36.8271 -12.825 35.0 255.996457457 -5.46027589155 2.28681610107
37.1605 -12.825 35.0 256.001982983 -5.7182116976 2.34501961754
37.4939 -12.825 35.0 256.036552553 -6.09424974051 2.44357803019
37.8273 -12.825 35.0 256.052449449 -6.36902607357 2.69814204204
38.1608 -12.825 35.0 255.973018018 -6.18785320851 2.74468076517
38.4942 -12.825 35.0 256.135924925 -5.6379204027 2.48169894836
38.8276 -12.825 35.0 256.136553554 -5.46805955726 2.30036143569
39.161 -12.825 35.0 256.125600601 -5.40123612012 2.20662710871
39.4944 -12.825 35.0 256.236302302 -5.66465908961 2.36053381812
39.8278 -12.825 35.0 256.136472472 -5.9600171014 2.53247252459
40.1612 -12.825 35.0 256.129593594 -6.13410244064 2.42828371722
40.4947 -12.825 35.0 256.291423423 -5.95736071211 2.5146785992
40.8281 -12.825 35.0 256.259061061 -5.60815805634 2.54522132763
41.1615 -12.825 35.0 256.280215215 -5.38138312763 2.34019687698
41.4949 -12.825 35.0 256.083534535 -5.34435596452 2.38292397943
41.8283 -12.825 35.0 256.254002002 -5.58972351296 2.52227083413
42.1617 -12.825 35.0 256.334251251 -5.91556879014 2.75792759049
42.4951 -12.825 35.0 256.39284985 -6.17371941374 2.84953828406
42.8286 -12.825 35.0 256.49681982 -6.1259719031 2.74840307857
43.162 -12.825 35.0 256.567997998 -5.86932648128 2.50495042152
43.4954 -12.825 35.0 256.646625626 -5.21981362883 2.32948004498
43.8288 -12.825 35.0 256.810505506 -5.10427091622 2.14565366687
44.1622 -12.825 35.0 256.630752753 -5.50575963195 2.33762849777
44.4956 -12.825 35.0 256.624515516 -5.96959744124 2.42067580066
44.829 -12.825 35.0 256.838780781 -5.80862357357 2.52567809309
45.1624 -12.825 35.0 256.789301301 -5.79693796396 2.57160426609
45.4959 -12.825 35.0 256.732990991 -5.54980571502 2.37736439455
45.8293 -12.825 35.0 256.607434434 -5.24363342993 2.17048479011
46.1627 -12.825 35.0 256.700781782 -5.12694772472 2.23725505076
46.4961 -12.825 35.0 256.833951952 -5.33238274184 2.40733470591
46.8295 -12.825 35.0 256.763750751 -5.59465102411 2.48071583323
47.1629 -12.825 35.0 256.714975976 -5.72561761732 2.62851790546
47.4963 -12.825 35.0 256.855641642 -5.43629057554 2.64500978258
47.8298 -12.825 35.0 256.85088989 -5.25787763814 2.50706285537
48.1632 -12.825 35.0 256.783149149 -5.2150780203 2.25691499554
48.4966 -12.825 35.0 256.897841842 -5.38594824094 2.14883386084
-47.5266 -12.127 35.0 249.488843844 -4.89758145536 5.31049130344
-47.1932 -12.127 35.0 249.398434434 -5.1713060034 5.08921003744
-46.8598 -12.127 35.0 249.372373373 -5.16017559489 4.97087356033
-46.5263 -12.127 35.0 249.392478478 -4.89845792443 4.94962370841
-46.1929 -12.127 35.0 249.128531532 -5.00429903163 5.02865404758
-45.8595 -12.127 35.0 249.153805806 -5.06601060455 4.98842888498
-45.5261 -12.127 35.0 249.274868869 -4.98479867037 4.95472315396
-45.1927 -12.127 35.0 249.271511512 -5.15829496524 4.9294079218
-44.8593 -12.127 35.0 249.006313313 -5.19594157197 4.87115206785
-44.5259 -12.127 35.0 248.968857858 -5.31122705826 5.05331503707
-44.1924 -12.127 35.0 249.088947948 -5.51947209762 4.90295222243
-43.859 -12.127 35.0 249.06429029 -5.55059350188 4.78027416909
-43.5256 -12.127 35.0 249.03349049 -5.32830525485 4.81703634304
-43.1922 -12.127 35.0 249.081943944 -5.4893463968 4.91763011308
-42.8588 -12.127 35.0 249.139424424 -5.72708510991 4.91084459937
-42.5254 -12.127 35.0 249.115563564 -5.73320594974 4.83752104146
-42.192 -12.127 35.0 249.144371371 -5.51446007588 4.67209411582
-41.8586 -12.127 35.0 249.216643644 -5.34656399531 4.53084478871
-41.5251 -12.127 35.0 249.139202202 -5.19093106011 4.48719574434
-41.1917 -12.127 35.0 249.166231231 -5.1737154748 4.37256130571
-40.8583 -12.127 35.0 249.015520521 -5.22192262112 4.53545779209
-40.5249 -12.127 35.0 248.897998999 -5.57284496655 4.60678536707
-40.1915 -12.127 35.0 248.746009009 -5.77704279149 4.61047370965
-39.8581 -12.127 35.0 248.612564565 -5.50720792803 4.64516588623
-39.5247 -12.127 35.0 248.574113113 -5.68333348198 4.54279200831
-39.1912 -12.127 35.0 248.667977978 -5.83909998819 4.49811861276
-38.8578 -12.127 35.0 248.891712713 -6.10701921572 4.67501614079
-38.5244 -12.127 35.0 249.039993994 -6.26277626697 4.82341163129
-38.191 -12.127 35.0 249.126520521 -6.36663491872 4.86143110741
-37.8576 -12.127 35.0 249.150967968 -6.34033170246 4.80487223247
-37.5242 -12.127 35.0 249.126084084 -6.15864010493 4.66308907326
-37.1908 -12.127 35.0 249.077565566 -6.21363414018 4.52537298859
-36.8573 -12.127 35.0 249.0958999 -6.3177181696 4.5490757617
-36.5239 -12.127 35.0 249.051482482 -6.2390879427 4.56835231218
-36.1905 -12.127 35.0 249.167451451 -6.3566274873 4.68483996196
-35.8571 -12.127 35.0 249.240922923 -6.52759986163 4.69561855315
-35.5237 -12.127 35.0 249.129129129 -6.35125922953 4.58567284311
-35.1903 -12.127 35.0 249.08375976 -6.17567313954 4.49233808949
-34.8569 -12.127 35.0 249.139119119 -6.24341078739 4.4089403308
-34.5234 -12.127 35.0 249.121740741 -6.3732106982 4.39272054334
-34.19 -12.127 35.0 249.264875876 -6.46430051602 4.45644403554
-33.8566 -12.127 35.0 249.303846847 -6.60482287578 4.44792698423
-33.5232 -12.127 35.0 249.359667668 -6.68837240608 4.53308887741
-33.1898 -12.127 35.0 249.26209009 -6.52890057157 4.30694606822
-32.8564 -12.127 35.0 249.267687688 -6.36757553739 4.32776362262
-32.523 -12.127 35.0 249.40313013 -6.25505015325 4.15005397959
-32.1896 -12.127 35.0 249.382868869 -6.58888283934 4.22421264621
-31.8561 -12.127 35.0 249.405052052 -6.74874126731 4.31060361749
-31.5227 -12.127 35.0 249.4561001 -6.86610105828 4.36062807347
-31.1893 -12.127 35.0 249.486873874 -6.98588995672 4.36629195677
-30.8559 -12.127 35.0 249.443294294 -6.9381176986 4.31773020731
-30.5225 -12.127 35.0 249.505894895 -6.78003563719 4.20158574909
-30.1891 -12.127 35.0 249.438625626 -6.75076275956 4.11458137119
-29.8557 -12.127 35.0 249.562800801 -6.87963704484 4.14298032087
-29.5222 -12.127 35.0 249.591175175 -6.95389401602 4.21409544414
-29.1888 -12.127 35.0 249.619775776 -7.06594623892 4.24591887609
-28.8554 -12.127 35.0 249.629461461 -7.17428203626 4.32323600721
-28.522 -12.127 35.0 249.584695696 -7.00583173932 4.16978582974
-28.1886 -12.127 35.0 249.651988989 -6.96854901221 4.04050285516
-27.8552 -12.127 35.0 249.717228228 -6.81063224064 4.01119427024
-27.5218 -12.127 35.0 249.791703704 -6.84869897377 3.97316607691
-27.1883 -12.127 35.0 249.880457457 -7.00899903016 3.99399762062
-26.8549 -12.127 35.0 249.983201201 -7.1668901004 3.99655010404
-26.5215 -12.127 35.0 250.016900901 -7.20796681792 4.11361132032
-26.1881 -12.127 35.0 250.168614615 -7.35016829014 4.10128732409
-25.8547 -12.127 35.0 250.177900901 -7.0873647 3.9733287942
-25.5213 -12.127 35.0 250.122944945 -6.9621352024 3.97566407617
-25.1879 -12.127 35.0 250.178141141 -7.20859521722 4.03248784743
-24.8544 -12.127 35.0 250.176304304 -7.38492598559 4.09013019899
-24.521 -12.127 35.0 250.240708709 -7.40012823974 4.10946168529
-24.1876 -12.127 35.0 250.317613614 -7.44168446286 3.96058608479
-23.8542 -12.127 35.0 250.37829029 -7.37496814665 3.94491784844
-23.5208 -12.127 35.0 250.369343343 -7.23628671542 3.83664064875
-23.1874 -12.127 35.0 250.429048048 -7.19920559428 3.74555176707
-22.854 -12.127 35.0 250.448311311 -7.23243475766 3.80984908559
-22.5206 -12.127 35.0 250.375451451 -7.49681203062 3.92172018654
-22.1871 -12.127 35.0 250.41144044 -7.67306121371 4.03505195592
-21.8537 -12.127 35.0 250.49474975 -7.64700459279 4.02854766386
-21.5203 -12.127 35.0 250.654345345 -7.45281292202 3.98167150193
-21.1869 -12.127 35.0 250.825507508 -7.09882383173 3.82951686669
-20.8535 -12.127 35.0 250.840511512 -7.12984148989 3.62939388906
-20.5201 -12.127 35.0 250.770942943 -7.21337244517 3.67491760911
-20.1867 -12.127 35.0 250.770963964 -7.50604050286 3.93034029229
-19.8532 -12.127 35.0 250.702231231 -7.91780163401 3.95312594644
-19.5198 -12.127 35.0 250.685628629 -7.64265481792 3.86796353954
-19.1864 -12.127 35.0 250.804369369 -7.29648326951 3.72763181789
-18.853 -12.127 35.0 250.788632633 -7.18623170611 3.61239122272
-18.5196 -12.127 35.0 250.855787788 -7.28311031391 3.6022746977
-18.1862 -12.127 35.0 250.805 -7.46804236583 3.68510937718
-17.8528 -12.127 35.0 250.788753754 -7.74891092811 3.79581432253
-17.5193 -12.127 35.0 250.988634635 -7.7178639033 3.78695771181
-17.1859 -12.127 35.0 251.07376977 -7.52529879729 3.81519066203
-16.8525 -12.127 35.0 251.218117117 -7.47711981281 3.7519986588
-16.5191 -12.127 35.0 251.246580581 -7.22214007135 3.61295811435
-16.1857 -12.127 35.0 251.005145145 -7.30143504625 3.53396386674
-15.8523 -12.127 35.0 251.030925926 -7.43815859162 3.60404115841
-15.5189 -12.127 35.0 251.287154154 -7.83931787365 3.6735350307
-15.1854 -12.127 35.0 251.29193994 -8.09972673839 3.72361398002
-14.852 -12.127 35.0 251.278181181 -7.73446111301 3.59743263393
-14.5186 -12.127 35.0 251.283322322 -7.47517936026 3.52532425686
-14.1852 -12.127 35.0 251.291886887 -7.1370755026 3.47757810653
-13.8518 -12.127 35.0 251.342262262 -7.13996474935 3.44866278509
-13.5184 -12.127 35.0 251.344291291 -7.43920035235 3.49663353083
-13.185 -12.127 35.0 251.323700701 -7.67088849309 3.52809634805
-12.8516 -12.127 35.0 251.678953954 -7.73121122773 3.60353235894
-12.5181 -12.127 35.0 251.713179179 -7.66737542766 3.5687949661
-12.1847 -12.127 35.0 251.638517518 -7.42219205535 3.46647564673
-11.8513 -12.127 35.0 251.581347347 -7.12528333353 3.35914255004
-11.5179 -12.127 35.0 251.651954955 -7.30068044362 3.27947514143
-11.1845 -12.127 35.0 251.744744745 -7.3377293983 3.32403355145
-10.8511 -12.127 35.0 251.723182182 -7.72719839842 3.55664701097
-10.5177 -12.127 35.0 251.772983984 -7.8091811984 3.69125358723
-10.1842 -12.127 35.0 251.750225225 -7.53231662392 3.54644468088
-9.85083 -12.127 35.0 251.898049049 -7.24756083674 3.38513433083
-9.51741 -12.127 35.0 251.994908909 -7.1330061621 3.32143686999
-9.184 -12.127 35.0 251.929758759 -7.26245749059 3.34273773477
-8.85059 -12.127 35.0 252.012377377 -7.26081187628 3.48726365586
-8.51717 -12.127 35.0 251.969358358 -7.44493443493 3.44594907003
-8.18376 -12.127 35.0 252.036616617 -7.65701665215 3.41458475297
-7.85034 -12.127 35.0 252.094994995 -7.78438838278 3.34963422227
-7.51693 -12.127 35.0 252.083201201 -7.46759853984 3.2657573134
-7.18352 -12.127 35.0 252.109383383 -7.29980217568 3.14494739359
-6.8501 -12.127 35.0 252.154751752 -7.25352245468 3.12639794795
-6.51669 -12.127 35.0 252.223802803 -7.29787741471 3.19630610741
-6.18328 -12.127 35.0 252.352557558 -7.49128908177 3.33342958309
-5.84986 -12.127 35.0 252.414770771 -7.62727289191 3.36777141809
-5.51645 -12.127 35.0 252.358612613 -7.43583844344 3.22726526386
-5.18303 -12.127 35.0 252.404304304 -7.18918069505 3.12651845766
-4.84962 -12.127 35.0 252.43837037 -7.05344672657 3.11246405964
-4.51621 -12.127 35.0 252.510187187 -7.20266821626 3.12817001277
-4.18279 -12.127 35.0 252.415911912 -7.45338257569 3.24616541054
-3.84938 -12.127 35.0 252.385239239 -7.52470059934 3.31697355345
-3.51597 -12.127 35.0 252.468115115 -7.62855668904 3.27031177831
-3.18255 -12.127 35.0 252.603461461 -7.63733982188 3.16967204725
-2.84914 -12.127 35.0 252.597930931 -7.39335495064 3.07809496758
-2.51572 -12.127 35.0 252.582111111 -7.11906620147 2.95880192261
-2.18231 -12.127 35.0 252.6056997 -6.98237463818 2.9042602582
-1.8489 -12.127 35.0 252.670088088 -7.23715213204 3.03016691021
-1.51548 -12.127 35.0 252.754502503 -7.46455791 3.25448966826
-1.18207 -12.127 35.0 252.889672673 -7.71258761377 3.17545919339
-0.848655 -12.127 35.0 252.811586587 -7.5498783444 3.14177566989
-0.515241 -12.127 35.0 252.674641642 -7.25874121201 3.02792122008
-0.181828 -12.127 35.0 252.778404404 -6.95039794454 2.95518118829
0.151586 -12.127 35.0 252.784882883 -6.96012288589 2.98305610062
0.485 -12.127 35.0 252.914466466 -7.17635194254 3.09694381301
0.818414 -12.127 35.0 252.967673674 -7.33104476537 3.23852866817
1.15183 -12.127 35.0 252.937684685 -7.23103885803 3.28370826545
1.48524 -12.127 35.0 253.065825826 -7.29701892317 3.12930777397
1.81866 -12.127 35.0 253.151127127 -7.17748516113 2.8062002955
2.15207 -12.127 35.0 253.152057057 -6.92782333283 2.8668440982
2.48548 -12.127 35.0 253.053731732 -6.95152718874 2.94129578358
2.8189 -12.127 35.0 252.958131131 -7.09640215085 2.99555042432
3.15231 -12.127 35.0 253.106828829 -7.45945271264 3.11488404825
3.48572 -12.127 35.0 253.169038038 -7.54402165806 3.16028314985
3.81914 -12.127 35.0 253.373323323 -7.36538770811 3.1319381709
4.15255 -12.127 35.0 253.406950951 -7.08716865245 2.90858327317
4.48597 -12.127 35.0 253.245461461 -7.09842003032 2.72595571411
4.81938 -12.127 35.0 253.318283283 -7.19018882853 2.74241216987
5.15279 -12.127 35.0 253.388203203 -7.33687486197 2.91074176296
5.48621 -12.127 35.0 253.506691692 -7.58388634004 3.0814865093
5.81962 -12.127 35.0 253.592806807 -7.37351028839 3.06314329029
6.15303 -12.127 35.0 253.515856857 -6.93032865696 2.9273119042
6.48645 -12.127 35.0 253.530864865 -6.65563935666 2.84351792808
6.81986 -12.127 35.0 253.628378378 -6.57472814144 2.67966996153
7.15328 -12.127 35.0 253.591488488 -6.51802210532 2.6828160231
7.48669 -12.127 35.0 253.659426426 -6.8057272962 2.93277351599
7.8201 -12.127 35.0 253.630052052 -7.14186425656 3.08014825526
8.15352 -12.127 35.0 253.704031031 -7.36324800961 3.22361323524
8.48693 -12.127 35.0 253.855576577 -7.2897356001 3.04798075624
8.82034 -12.127 35.0 253.786573574 -7.09531399459 2.71542287125
9.15376 -12.127 35.0 253.740446446 -6.99709727257 2.51285266637
9.48717 -12.127 35.0 253.809863864 -7.0975987543 2.84150416052
9.82059 -12.127 35.0 253.808526527 -7.49690342849 2.94750128322
10.154 -12.127 35.0 253.984816817 -7.6539378053 3.08501437366
10.4874 -12.127 35.0 253.948418418 -7.50185373894 2.99742972997
10.8208 -12.127 35.0 254.160934935 -7.17614701011 2.806749142
11.1542 -12.127 35.0 254.24488989 -6.90131412523 2.62047691445
11.4877 -12.127 35.0 254.007827828 -6.65987803143 2.63377380642
11.8211 -12.127 35.0 254.070862863 -6.76169083453 2.65278878378
12.1545 -12.127 35.0 254.08317017 -7.07979357166 2.8451808325
12.4879 -12.127 35.0 254.14925025 -7.26941674694 3.0343810976
12.8213 -12.127 35.0 254.35096997 -7.35334022803 2.97071762368
13.1547 -12.127 35.0 254.072118118 -7.05074928779 2.87855324201
13.4881 -12.127 35.0 254.269913914 -6.82574624384 2.78332184665
13.8216 -12.127 35.0 254.381680681 -6.81884131612 2.59935125533
14.155 -12.127 35.0 254.218986987 -6.9451255988 2.59869166186
14.4884 -12.127 35.0 254.300227227 -7.04597055064 2.76430836771
14.8218 -12.127 35.0 254.34715015 -7.25648527031 2.82507445566
15.1552 -12.127 35.0 254.387093093 -7.23556335086 2.8578402719
15.4886 -12.127 35.0 254.470921922 -7.02882001071 2.72824360521
15.822 -12.127 35.0 254.37939039 -6.50884998569 2.4961066026
16.1554 -12.127 35.0 254.546051051 -6.44488927497 2.44942675966
16.4889 -12.127 35.0 254.529183183 -6.64711769379 2.57609564104
16.8223 -12.127 35.0 254.498777778 -6.86287084815 2.75047944776
17.1557 -12.127 35.0 254.683232232 -7.07386102723 2.91810790786
17.4891 -12.127 35.0 254.677613614 -7.01878500811 2.85173371804
17.8225 -12.127 35.0 254.761269269 -6.92539496624 2.79050954334
18.1559 -12.127 35.0 254.805711712 -6.56364248649 2.67498897769
18.4893 -12.127 35.0 254.752365365 -6.37538249786 2.45371652573
18.8228 -12.127 35.0 255.019834835 -6.55790601742 2.46025883373
19.1562 -12.127 35.0 254.976926927 -6.84689130531 2.5853491992
19.4896 -12.127 35.0 254.97507007 -7.00362176957 2.67557478579
19.823 -12.127 35.0 255.151816817 -6.88043104204 2.76700241822
20.1564 -12.127 35.0 255.026321321 -6.69524129591 2.65993616847
20.4898 -12.127 35.0 255.139926927 -6.4346772988 2.42870866262
20.8232 -12.127 35.0 255.077413413 -6.17466416707 2.36205896552
21.1567 -12.127 35.0 254.98767968 -6.38170048674 2.2995529971
21.4901 -12.127 35.0 255.182349349 -6.97667058649 2.53279692583
21.8235 -12.127 35.0 255.069678679 -7.04943701001 2.74285348769
22.1569 -12.127 35.0 255.133957958 -6.71652581632 2.691885342
22.4903 -12.127 35.0 255.311918919 -6.47744497552 2.60626681593
22.8237 -12.127 35.0 255.103732733 -6.20716928158 2.67108316263
23.1571 -12.127 35.0 255.349298298 -6.17939619137 2.64017877658
23.4906 -12.127 35.0 255.319369369 -6.58033625746 2.52442321171
23.824 -12.127 35.0 255.277089089 -6.82135635752 2.64250266076
24.1574 -12.127 35.0 255.431288288 -7.05560549099 2.71319052215
24.4908 -12.127 35.0 255.25915015 -6.9102632607 2.63816490209
24.8242 -12.127 35.0 255.338683684 -6.46757692694 2.42864652443
25.1576 -12.127 35.0 255.470914915 -6.19176323807 2.18821623554
25.491 -12.127 35.0 255.33966967 -6.078188428 2.16814144214
25.8244 -12.127 35.0 255.638213213 -6.26827458404 2.3203367698
26.1579 -12.127 35.0 255.685987988 -6.64263518068 2.54760556374
26.4913 -12.127 35.0 255.644913914 -6.82607418651 2.64664448303
26.8247 -12.127 35.0 255.71833033 -6.75174275498 2.56263365527
27.1581 -12.127 35.0 255.661022022 -6.45190630811 2.38368180952
27.4915 -12.127 35.0 255.685154154 -6.28360241051 2.31133051862
27.8249 -12.127 35.0 255.603744745 -6.26022784855 2.38747029602
28.1583 -12.127 35.0 255.709571572 -6.20187207748 2.38735782671
28.4918 -12.127 35.0 255.863028028 -6.60015559147 2.5337388509
28.8252 -12.127 35.0 255.656074074 -6.88676506984 2.66101222682
29.1586 -12.127 35.0 255.680319319 -6.70521138286 2.67498403251
29.492 -12.127 35.0 255.678443443 -6.21086411059 2.54367197191
29.8254 -12.127 35.0 255.51249049 -5.8208517049 2.27277413501
30.1588 -12.127 35.0 255.664482482 -5.70777213083 2.23129017207
30.4922 -12.127 35.0 255.660322322 -5.97283925235 2.32226654725
30.8257 -12.127 35.0 255.73515015 -6.13314669179 2.4922638452
31.1591 -12.127 35.0 256.048883884 -6.5791993281 2.507461767
31.4925 -12.127 35.0 255.912776777 -6.58301377227 2.46058115626
31.8259 -12.127 35.0 256.050357357 -6.11001582102 2.30142823589
32.1593 -12.127 35.0 256.070235235 -5.90827552282 2.28182131989
32.4927 -12.127 35.0 255.955313313 -5.80161054204 2.41513364074
32.8261 -12.127 35.0 256.020487487 -5.96752179299 2.58865948317
33.1596 -12.127 35.0 256.163721722 -6.12736647457 2.64991586106
33.493 -12.127 35.0 256.37846046 -6.30344577227 2.63191104013
33.8264 -12.127 35.0 256.364965966 -6.24709714975 2.59140431206
34.1598 -12.127 35.0 256.275512513 -5.99151311712 2.40958188681
34.4932 -12.127 35.0 256.344676677 -5.72249742364 2.24164313898
34.8266 -12.127 35.0 256.296885886 -5.70604081281 2.1535003055
35.16 -12.127 35.0 256.170169169 -6.06261592812 2.27745709139
35.4934 -12.127 35.0 256.315836837 -6.25516910621 2.52026118279
35.8269 -12.127 35.0 256.339668669 -6.50687453229 2.50339906564
36.1603 -12.127 35.0 256.446306306 -6.25822872984 2.4828179926
36.4937 -12.127 35.0 256.600547548 -5.98965847347 2.29664458903
36.8271 -12.127 35.0 256.450582583 -5.66652946627 2.10814122462
37.1605 -12.127 35.0 256.516061061 -5.6759616976 2.10705858693
37.4939 -12.127 35.0 256.514798799 -5.86048378529 2.20872468933
37.8273 -12.127 35.0 256.408213213 -6.18292315015 2.41907152202
